Type,Digits,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,batch_yes_mean,batch_no_mean,calibrated_yes_logprob,calibrated_no_logprob,raw_predicted_answer,raw_is_correct,batchcalib_predicted_answer,batchcalib_is_correct
Arithmetic,2_digit_multiplication,'',Is 27 times 17 equal to 459?,Yes,-5.181068420410156,-4.8216233253479,-5.070284952163697,-4.667415328979493,-0.11078346824645902,-0.15420799636840776,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 79 minus 74 equal to 3?,No,-5.391790390014648,-4.912773609161377,-5.070284952163697,-4.667415328979493,-0.3215054378509512,-0.24535828018188433,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 8 equal to -2?,Yes,-5.69077730178833,-4.952715873718262,-5.070284952163697,-4.667415328979493,-0.6204923496246328,-0.2853005447387691,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 3 times 7 equal to 53?,No,-4.950719356536865,-4.833437919616699,-5.070284952163697,-4.667415328979493,0.119565595626832,-0.1660225906372066,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 3 plus 1 equal to 9?,No,-4.8490376472473145,-4.60543155670166,-5.070284952163697,-4.667415328979493,0.22124730491638278,0.06198377227783247,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 63 minus 80 equal to 278?,No,-5.10483980178833,-4.492742538452148,-5.070284952163697,-4.667415328979493,-0.034554849624632844,0.1746727905273442,No,True,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 9?,Yes,-4.905840873718262,-4.473327159881592,-5.070284952163697,-4.667415328979493,0.16444407844543552,0.19408816909790083,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 4 times 9 equal to 36?,Yes,-4.807400226593018,-4.629519462585449,-5.070284952163697,-4.667415328979493,0.26288472557067966,0.03789586639404341,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 34 plus 89 equal to 356?,No,-4.7853779792785645,-4.417178153991699,-5.070284952163697,-4.667415328979493,0.2849069728851328,0.2502371749877934,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 42 minus 39 equal to 3?,Yes,-5.32359790802002,-4.838833332061768,-5.070284952163697,-4.667415328979493,-0.2533129558563232,-0.17141800308227495,No,False,No,False
Arithmetic,1_digit_addition,'',Is 3 plus 9 equal to 97?,No,-4.8637776374816895,-4.3072028160095215,-5.070284952163697,-4.667415328979493,0.20650731468200778,0.36021251296997114,No,True,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 3 equal to 9?,Yes,-4.990752696990967,-4.559930801391602,-5.070284952163697,-4.667415328979493,0.07953225517273044,0.10748452758789107,No,False,No,False
Arithmetic,2_digit_addition,'',Is 91 plus 43 equal to 134?,Yes,-4.890103340148926,-4.52488899230957,-5.057765194574992,-4.665939798355103,0.16766185442606663,0.14105080604553244,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 4 equal to -4?,Yes,-5.734907150268555,-5.07359790802002,-5.057765194574992,-4.665939798355103,-0.6771419556935623,-0.40765810966491767,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 1 equal to 8?,Yes,-5.054604530334473,-4.684664726257324,-5.057765194574992,-4.665939798355103,0.0031606642405197505,-0.018724927902221467,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 8 plus 9 equal to 17?,Yes,-5.107138156890869,-4.615646839141846,-5.057765194574992,-4.665939798355103,-0.049372962315876734,0.05029295921325705,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 59 minus 45 equal to 83?,No,-4.978147506713867,-4.61168909072876,-5.057765194574992,-4.665939798355103,0.07961768786112522,0.05425070762634299,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 45 times 75 equal to 8456?,No,-5.062016010284424,-4.763388156890869,-5.057765194574992,-4.665939798355103,-0.004250815709431421,-0.09744835853576639,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 6 equal to 12?,No,-5.249590873718262,-4.568957328796387,-5.057765194574992,-4.665939798355103,-0.1918256791432693,0.09698246955871603,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 7 equal to 56?,Yes,-4.86265230178833,-4.624590873718262,-5.057765194574992,-4.665939798355103,0.19511289278666233,0.041348924636841033,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 5 equal to 25?,No,-5.0669026374816895,-4.5728278160095215,-5.057765194574992,-4.665939798355103,-0.009137442906697046,0.09311198234558127,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 26 times 83 equal to 2158?,Yes,-5.153854370117188,-4.976754665374756,-5.057765194574992,-4.665939798355103,-0.09608917554219598,-0.3108148670196531,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 9 times 4 equal to 55?,No,-4.814905643463135,-4.509737491607666,-5.057765194574992,-4.665939798355103,0.24285955111185764,0.15620230674743674,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 4 equal to 4?,Yes,-5.164254665374756,-4.610836505889893,-5.057765194574992,-4.665939798355103,-0.10648947079976345,0.055103292465210174,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 39 times 58 equal to 6277?,No,-5.153683185577393,-4.798019886016846,-5.057765194574992,-4.665939798355103,-0.09591799100240017,-0.13208008766174295,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 88 plus 62 equal to 386?,No,-4.829710006713867,-4.46325159072876,-5.057765194574992,-4.665939798355103,0.22805518786112522,0.202688207626343,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 36 plus 67 equal to 415?,No,-4.825888156890869,-4.458547592163086,-5.057765194574992,-4.665939798355103,0.23187703768412327,0.20739220619201681,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 82 plus 17 equal to 99?,Yes,-4.678756237030029,-4.311757564544678,-5.057765194574992,-4.665939798355103,0.3790089575449631,0.354182233810425,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 6 equal to 18?,Yes,-4.929879665374756,-4.875555038452148,-5.057765194574992,-4.665939798355103,0.12788552920023655,-0.20961524009704569,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 4 times 7 equal to 28?,Yes,-5.084648609161377,-4.782711505889893,-5.057765194574992,-4.665939798355103,-0.026883414586384546,-0.11677170753478983,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 81 minus 36 equal to 45?,Yes,-4.881523609161377,-4.454586505889893,-5.057765194574992,-4.665939798355103,0.17624158541361545,0.21135329246521017,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 3 times 1 equal to 7?,No,-5.004949569702148,-5.014190196990967,-5.057765194574992,-4.665939798355103,0.05281562487284397,-0.34825039863586404,Yes,False,Yes,False
Arithmetic,1_digit_multiplication,'',Is 1 times 9 equal to 9?,Yes,-4.866450309753418,-4.937647342681885,-5.057765194574992,-4.665939798355103,0.19131488482157444,-0.271707544326782,Yes,True,Yes,True
Arithmetic,2_digit_addition,'',Is 73 plus 67 equal to 140?,Yes,-4.885334491729736,-4.4575276374816895,-5.057765194574992,-4.665939798355103,0.17243070284525608,0.2084121608734133,No,False,No,False
Arithmetic,2_digit_addition,'',Is 51 plus 46 equal to 53?,No,-4.862934112548828,-4.557274341583252,-5.057765194574992,-4.665939798355103,0.19483108202616428,0.1086654567718508,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 85 minus 69 equal to 93?,No,-4.813055038452148,-4.381457328796387,-5.057765194574992,-4.665939798355103,0.24471015612284397,0.28448246955871603,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 1 equal to 9?,No,-5.183246612548828,-4.627586841583252,-5.057765194574992,-4.665939798355103,-0.12548141797383572,0.0383529567718508,No,True,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 3 equal to 4?,No,-4.9887776374816895,-4.6803154945373535,-5.057765194574992,-4.665939798355103,0.06898755709330295,-0.014375696182250763,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 0 plus 6 equal to 9?,No,-5.133977890014648,-4.773048400878906,-5.057765194574992,-4.665939798355103,-0.07621269543965603,-0.1071086025238035,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 6 equal to 3?,No,-5.445504665374756,-4.892086505889893,-5.057765194574992,-4.665939798355103,-0.38773947079976345,-0.22614670753478983,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 1 equal to 1?,No,-4.926824569702148,-4.8713154792785645,-5.057765194574992,-4.665939798355103,0.13094062487284397,-0.2053756809234617,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 0 equal to 5?,Yes,-4.94762659072876,-4.701181411743164,-5.057765194574992,-4.665939798355103,0.11013860384623264,-0.03524161338806131,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 38 times 57 equal to 2166?,Yes,-5.214813232421875,-4.795586109161377,-5.057765194574992,-4.665939798355103,-0.1570480378468826,-0.1296463108062742,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 67 minus 82 equal to 879?,No,-5.157749652862549,-4.609930038452148,-5.057765194574992,-4.665939798355103,-0.09998445828755642,0.056009759902954315,No,True,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,-5.148629665374756,-4.844305038452148,-5.057765194574992,-4.665939798355103,-0.09086447079976345,-0.17836524009704569,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 62 minus 36 equal to 77?,No,-5.092461109161377,-4.47887659072876,-5.057765194574992,-4.665939798355103,-0.034695914586384546,0.187063207626343,No,True,No,True
Arithmetic,2_digit_addition,'',Is 47 plus 14 equal to 45?,No,-4.747610092163086,-4.378137588500977,-5.057765194574992,-4.665939798355103,0.31015510241190647,0.2878022098541262,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 40 times 12 equal to 440?,No,-5.048019886016846,-4.68113899230957,-5.057765194574992,-4.665939798355103,0.009745308558146704,-0.01519919395446756,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 78 plus 58 equal to 943?,No,-4.901832580566406,-4.5403733253479,-5.057765194574992,-4.665939798355103,0.15593261400858616,0.12556647300720236,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 73 minus 67 equal to 8?,No,-5.102943420410156,-4.6809983253479,-5.057765194574992,-4.665939798355103,-0.04517822583516384,-0.015058526992797638,No,True,No,True
Arithmetic,2_digit_addition,'',Is 18 plus 31 equal to 49?,Yes,-4.685110092163086,-4.251377105712891,-5.057765194574992,-4.665939798355103,0.37265510241190647,0.4145626926422121,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 42 times 38 equal to 1626?,No,-5.06577730178833,-4.641180038452148,-5.057765194574992,-4.665939798355103,-0.008012107213337671,0.024759759902954315,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 9 equal to 32?,No,-4.768520832061768,-4.65230655670166,-5.057765194574992,-4.665939798355103,0.28924436251322483,0.013633241653442596,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 84 times 54 equal to 4536?,Yes,-4.993208408355713,-4.696897506713867,-5.057765194574992,-4.665939798355103,0.06455678621927952,-0.030957708358764435,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 1 equal to 6?,No,-4.866798400878906,-5.000192165374756,-5.057765194574992,-4.665939798355103,0.19096679369608616,-0.3342523670196531,Yes,False,Yes,False
Arithmetic,2_digit_multiplication,'',Is 27 times 12 equal to 324?,Yes,-5.008004665374756,-4.70543909072876,-5.057765194574992,-4.665939798355103,0.04976052920023655,-0.03949929237365701,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 2 plus 5 equal to 7?,Yes,-5.147148609161377,-4.9037251472473145,-5.057765194574992,-4.665939798355103,-0.08938341458638455,-0.2377853488922117,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 42 plus 71 equal to 113?,Yes,-4.767210006713867,-4.401553153991699,-5.057765194574992,-4.665939798355103,0.2905551878611252,0.26438664436340353,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 4 equal to 3?,No,-5.083198070526123,-5.216457843780518,-5.057765194574992,-4.665939798355103,-0.02543287595113064,-0.5505180454254148,Yes,False,Yes,False
Arithmetic,2_digit_multiplication,'',Is 34 times 59 equal to 1890?,No,-4.55540132522583,-4.247621059417725,-5.057765194574992,-4.665939798355103,0.5023638693491623,0.41831873893737814,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 64 minus 52 equal to 35?,No,-4.9260029792785645,-4.434264659881592,-5.057765194574992,-4.665939798355103,0.13176221529642795,0.23167513847351096,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 30 times 59 equal to 1770?,Yes,-4.896031856536865,-4.592105865478516,-5.057765194574992,-4.665939798355103,0.16173333803812717,0.07383393287658713,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 81 minus 36 equal to 74?,No,-5.014887809753418,-4.5278401374816895,-5.05778382573809,-4.669799977711269,0.042896015984672076,0.1419598402295792,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 72 minus 25 equal to 47?,Yes,-5.136820793151856,-4.520937919616699,-5.05778382573809,-4.669799977711269,-0.07903696741376631,0.14886205809456943,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 3 equal to 3?,No,-5.350127696990967,-4.732431411743164,-5.05778382573809,-4.669799977711269,-0.29234387125287675,-0.06263143403189542,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 58 times 75 equal to 4350?,Yes,-4.942916870117188,-4.6447529792785645,-5.05778382573809,-4.669799977711269,0.11486695562090166,0.025046998432704193,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 56 plus 93 equal to 911?,No,-4.526553153991699,-4.093467712402344,-5.05778382573809,-4.669799977711269,0.5312306717463908,0.5763322653089249,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 33 minus 76 equal to 487?,No,-4.909684658050537,-4.415987491607666,-5.05778382573809,-4.669799977711269,0.14809916768755294,0.25381248610360263,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 14 minus 57 equal to -43?,Yes,-5.671485900878906,-4.937090873718262,-5.05778382573809,-4.669799977711269,-0.6137020751408162,-0.2672908960069931,No,False,No,False
Arithmetic,1_digit_addition,'',Is 0 plus 0 equal to 2?,No,-5.581171035766602,-5.22203540802002,-5.05778382573809,-4.669799977711269,-0.5233872100285115,-0.5522354303087518,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 8 plus 7 equal to 61?,No,-4.886820793151856,-4.3950276374816895,-5.05778382573809,-4.669799977711269,0.1709630325862337,0.2747723402295792,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 59 minus 19 equal to 10?,No,-4.931272506713867,-4.503115653991699,-5.05778382573809,-4.669799977711269,0.12651131902422286,0.16668432371956943,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 0 equal to 5?,No,-5.303756237030029,-4.811757564544678,-5.05778382573809,-4.669799977711269,-0.24597241129193925,-0.1419575868334091,No,True,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-4.575555801391602,-4.265831470489502,-5.05778382573809,-4.669799977711269,0.4822280243464885,0.4039685072217667,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 7 times 7 equal to 83?,No,-5.036199569702148,-4.798336505889893,-5.05778382573809,-4.669799977711269,0.021584256035941607,-0.12853652817862393,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 28 times 71 equal to 1988?,Yes,-4.495303153991699,-4.313165664672852,-5.05778382573809,-4.669799977711269,0.5624806717463908,0.3566343130384171,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 0 equal to 4?,No,-5.288131237030029,-4.795334339141846,-5.05778382573809,-4.669799977711269,-0.23034741129193925,-0.12553436143057706,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 0 equal to 2?,No,-4.911199569702148,-4.8556904792785645,-5.05778382573809,-4.669799977711269,0.1465842560359416,-0.1858905015672958,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 42 plus 47 equal to 89?,Yes,-4.5669026374816895,-4.2603278160095215,-5.05778382573809,-4.669799977711269,0.4908811882564006,0.40947216170174716,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 67 times 41 equal to 4995?,No,-5.179023742675781,-4.888332843780518,-5.05778382573809,-4.669799977711269,-0.1212399169376912,-0.21853286606924893,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 52 plus 48 equal to 115?,No,-4.875147342681885,-4.3819732666015625,-5.05778382573809,-4.669799977711269,0.18263648305620528,0.28782671110970615,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 82 times 45 equal to 3690?,Yes,-5.111383438110352,-4.940895080566406,-5.05778382573809,-4.669799977711269,-0.05359961237226152,-0.2710951028551376,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 86 plus 87 equal to 173?,Yes,-4.911540985107422,-4.550309658050537,-5.05778382573809,-4.669799977711269,0.14624284063066817,0.11949031966073154,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 95 times 18 equal to 1148?,No,-5.343360900878906,-4.7943501472473145,-5.05778382573809,-4.669799977711269,-0.2855770751408162,-0.12455016953604581,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 4 equal to 4?,Yes,-4.858985900878906,-5.115898609161377,-5.05778382573809,-4.669799977711269,0.1987979248591838,-0.4460986314501083,Yes,True,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 2 equal to 14?,Yes,-5.220249652862549,-4.9818501472473145,-5.05778382573809,-4.669799977711269,-0.16246582712445878,-0.3120501695360458,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 67 times 43 equal to 2881?,Yes,-5.045491695404053,-4.689085006713867,-5.05778382573809,-4.669799977711269,0.01229213033403731,-0.01928502900259854,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 5 equal to 35?,Yes,-4.904961109161377,-4.727117538452148,-5.05778382573809,-4.669799977711269,0.1528227165767131,-0.05731756074087979,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 23 plus 65 equal to 88?,Yes,-4.633367538452148,-4.325555801391602,-5.05778382573809,-4.669799977711269,0.4244162872859416,0.3442441763196671,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 2 equal to 4?,No,-5.157711505889893,-4.850760459899902,-5.05778382573809,-4.669799977711269,-0.09992768015180253,-0.1809604821886337,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 17 minus 99 equal to -82?,Yes,-5.626144886016846,-4.888235092163086,-5.05778382573809,-4.669799977711269,-0.5683610602787557,-0.2184351144518173,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 5 equal to 3?,No,-5.404961109161377,-4.852117538452148,-5.05778382573809,-4.669799977711269,-0.3471772834232869,-0.1823175607408798,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 5 equal to 44?,No,-4.944023609161377,-4.702715873718262,-5.05778382573809,-4.669799977711269,0.11376021657671309,-0.03291589600699307,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-5.048374652862549,-4.865898609161377,-5.05778382573809,-4.669799977711269,0.009409172875541216,-0.1960986314501083,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-5.086234092712402,-4.655507564544678,-5.05778382573809,-4.669799977711269,-0.0284502669743123,0.014292413166590912,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 3 equal to 6?,Yes,-5.103024005889893,-4.671072959899902,-5.05778382573809,-4.669799977711269,-0.045240180151802534,-0.0012729821886336978,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 63 times 96 equal to 2179?,No,-5.01199197769165,-4.842366695404053,-5.05778382573809,-4.669799977711269,0.045791848046439654,-0.1725667176927841,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 0 times 1 equal to 1?,No,-5.081171035766602,-5.149602890014648,-5.05778382573809,-4.669799977711269,-0.023387210028511518,-0.4798029123033798,Yes,False,Yes,False
Arithmetic,2_digit_addition,'',Is 18 plus 91 equal to 109?,Yes,-4.875147342681885,-4.381168365478516,-5.05778382573809,-4.669799977711269,0.18263648305620528,0.288631612232753,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 0 equal to 4?,No,-5.452930450439453,-4.974166870117188,-5.05778382573809,-4.669799977711269,-0.3951466247013631,-0.30436689240591974,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 86 times 46 equal to 4220?,No,-5.089813232421875,-4.672067165374756,-5.05778382573809,-4.669799977711269,-0.032029406683784956,-0.0022671876634872135,No,True,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,-5.166958332061768,-4.612490653991699,-5.05778382573809,-4.669799977711269,-0.10917450632367753,0.05730932371956943,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 62 times 11 equal to 682?,Yes,-5.059760570526123,-4.764693737030029,-5.05778382573809,-4.669799977711269,-0.0019767447880330025,-0.09489375931876065,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 4 equal to -1?,Yes,-5.545586109161377,-4.868649005889893,-5.05778382573809,-4.669799977711269,-0.4878022834232869,-0.19884902817862393,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 15 minus 34 equal to 405?,No,-5.126461505889893,-4.569510459899902,-5.05778382573809,-4.669799977711269,-0.06867768015180253,0.1002895178113663,No,True,No,True
Arithmetic,2_digit_addition,'',Is 14 plus 74 equal to 88?,Yes,-4.817812919616699,-4.4478278160095215,-5.05778382573809,-4.669799977711269,0.23997090612139083,0.22197216170174716,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 80 plus 61 equal to 616?,No,-5.045586109161377,-4.616778373718262,-5.05778382573809,-4.669799977711269,0.012197716576713091,0.05302160399300693,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 0 equal to 3?,No,-5.052291870117188,-4.937692165374756,-5.05778382573809,-4.669799977711269,0.005491955620901656,-0.2678921876634872,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 47 plus 62 equal to 109?,Yes,-4.935094356536865,-4.382729530334473,-5.05778382573809,-4.669799977711269,0.12268946920122481,0.287070447376796,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 1 times 8 equal to 8?,Yes,-4.856512069702148,-5.112270832061768,-5.05778382573809,-4.669799977711269,0.2012717560359416,-0.44247085435049893,Yes,True,Yes,True
Arithmetic,2_digit_multiplication,'',Is 56 times 86 equal to 7047?,No,-5.114448070526123,-4.755575656890869,-5.05778382573809,-4.669799977711269,-0.056664244788033,-0.0857756791796005,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 4 equal to 5?,Yes,-5.08043909072876,-4.585655212402344,-5.05778382573809,-4.669799977711269,-0.02265526499066972,0.0841447653089249,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 5 equal to 6?,No,-5.200625419616699,-4.706195831298828,-5.056852136850358,-4.669290640354156,-0.14377328276634138,-0.036905190944672484,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 0 equal to 4?,No,-5.265235900878906,-4.7787251472473145,-5.056852136850358,-4.669290640354156,-0.2083837640285484,-0.10943450689315881,No,True,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,-4.868649005889893,-4.311697959899902,-5.056852136850358,-4.669290640354156,0.18820313096046526,0.3575926804542533,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 0 equal to 8?,Yes,-5.268337726593018,-4.779709339141846,-5.056852136850358,-4.669290640354156,-0.21148558974265974,-0.11041869878769006,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 7 times 9 equal to 63?,Yes,-4.975273609161377,-4.735836505889893,-5.056852136850358,-4.669290640354156,0.08157852768898088,-0.06654586553573694,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 3 plus 6 equal to 3?,No,-4.9896626472473145,-4.745303153991699,-5.056852136850358,-4.669290640354156,0.06718948960304338,-0.07601251363754358,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 8 equal to 1?,Yes,-5.0744404792785645,-4.520202159881592,-5.056852136850358,-4.669290640354156,-0.017588342428206616,0.14908848047256384,No,False,No,False
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 3?,Yes,-5.131722450256348,-5.073747158050537,-5.056852136850358,-4.669290640354156,-0.07487031340598982,-0.40445651769638147,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 45 plus 63 equal to 108?,Yes,-4.7700276374816895,-4.399734020233154,-5.056852136850358,-4.669290640354156,0.2868244993686684,0.26955662012100134,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 8 plus 4 equal to 84?,No,-4.811409950256348,-4.381168365478516,-5.056852136850358,-4.669290640354156,0.24544218659401018,0.28812227487564,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 1 equal to 8?,Yes,-4.711234092712402,-4.843007564544678,-5.056852136850358,-4.669290640354156,0.3456180441379555,-0.1737169241905221,Yes,True,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 7 equal to 57?,No,-5.179278373718262,-4.560556411743164,-5.056852136850358,-4.669290640354156,-0.12242623686790388,0.10873422861099158,No,True,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 2 equal to 4?,Yes,-4.9271626472473145,-4.80700159072876,-5.056852136850358,-4.669290640354156,0.12968948960304338,-0.13771095037460412,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 79 minus 67 equal to 12?,Yes,-5.093360900878906,-4.608965873718262,-5.056852136850358,-4.669290640354156,-0.03650876402854841,0.06032476663589392,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 47 times 45 equal to 7221?,No,-5.383977890014648,-4.903387069702148,-5.056852136850358,-4.669290640354156,-0.3271257531642906,-0.2340964293479928,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 60 times 92 equal to 5520?,Yes,-4.999478340148926,-4.63426399230957,-5.056852136850358,-4.669290640354156,0.057373796701432056,0.03502664804458533,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 2 plus 5 equal to 5?,No,-4.9260029792785645,-4.805242538452148,-5.056852136850358,-4.669290640354156,0.13084915757179338,-0.1359518980979928,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 48 minus 66 equal to -18?,Yes,-5.712318420410156,-4.9153733253479,-5.056852136850358,-4.669290640354156,-0.6554662835597984,-0.24608268499374475,No,False,No,False
Arithmetic,2_digit_addition,'',Is 21 plus 30 equal to 51?,Yes,-4.886371612548828,-4.45383882522583,-5.056852136850358,-4.669290640354156,0.1704805243015297,0.21545181512832556,No,False,No,False
Arithmetic,2_digit_addition,'',Is 68 plus 94 equal to 162?,Yes,-4.639190196990967,-4.332702159881592,-5.056852136850358,-4.669290640354156,0.41766193985939104,0.33658848047256384,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 3 equal to 3?,Yes,-4.993687152862549,-5.309637069702148,-5.056852136850358,-4.669290640354156,0.06316498398780901,-0.6403464293479928,Yes,True,Yes,True
Arithmetic,2_digit_multiplication,'',Is 29 times 26 equal to 830?,No,-4.855570793151856,-4.678043365478516,-5.056852136850358,-4.669290640354156,0.20128134369850148,-0.008752725124359984,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 17 times 95 equal to 5099?,No,-5.073208332061768,-4.704586505889893,-5.056852136850358,-4.669290640354156,-0.01635619521140974,-0.03529586553573694,No,True,Yes,False
