Type,Digits,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,batch_yes_mean,batch_no_mean,calibrated_yes_logprob,calibrated_no_logprob,raw_predicted_answer,raw_is_correct,batchcalib_predicted_answer,batchcalib_is_correct
Arithmetic,2_digit_multiplication,'',Is 30 times 59 equal to 1770?,Yes,-4.896031856536865,-4.592105865478516,-5.0577651945749915,-4.665939798355103,0.16173333803812628,0.07383393287658713,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 81 minus 36 equal to 74?,No,-5.014887809753418,-4.5278401374816895,-5.056852136850357,-4.6692906403541565,0.04196432709693898,0.14145050287246708,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 72 minus 25 equal to 47?,Yes,-5.136820793151856,-4.520937919616699,-5.056852136850357,-4.6692906403541565,-0.07996865630149941,0.1483527207374573,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 3 equal to 3?,No,-5.350127696990967,-4.732431411743164,-5.056852136850357,-4.6692906403541565,-0.29327556014060985,-0.06314077138900753,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 58 times 75 equal to 4350?,Yes,-4.942916870117188,-4.6447529792785645,-5.056852136850357,-4.6692906403541565,0.11393526673316856,0.024537661075592077,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 56 plus 93 equal to 911?,No,-4.526553153991699,-4.093467712402344,-5.056852136850357,-4.6692906403541565,0.5302989828586577,0.5758229279518128,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 33 minus 76 equal to 487?,No,-4.909684658050537,-4.415987491607666,-5.056852136850357,-4.6692906403541565,0.14716747879981984,0.2533031487464905,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 14 minus 57 equal to -43?,Yes,-5.671485900878906,-4.937090873718262,-5.056852136850357,-4.6692906403541565,-0.6146337640285493,-0.2678002333641052,No,False,No,False
Arithmetic,1_digit_addition,'',Is 0 plus 0 equal to 2?,No,-5.581171035766602,-5.22203540802002,-5.056852136850357,-4.6692906403541565,-0.5243188989162446,-0.5527447676658639,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 8 plus 7 equal to 61?,No,-4.886820793151856,-4.3950276374816895,-5.056852136850357,-4.6692906403541565,0.1700313436985006,0.2742630028724671,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 59 minus 19 equal to 10?,No,-4.931272506713867,-4.503115653991699,-5.056852136850357,-4.6692906403541565,0.12557963013648976,0.1661749863624573,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 0 equal to 5?,No,-5.303756237030029,-4.811757564544678,-5.056852136850357,-4.6692906403541565,-0.24690410017967235,-0.1424669241905212,No,True,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-4.575555801391602,-4.265831470489502,-5.056852136850357,-4.6692906403541565,0.4812963354587554,0.4034591698646546,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 7 times 7 equal to 83?,No,-5.036199569702148,-4.798336505889893,-5.056852136850357,-4.6692906403541565,0.02065256714820851,-0.12904586553573605,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 28 times 71 equal to 1988?,Yes,-4.495303153991699,-4.313165664672852,-5.056852136850357,-4.6692906403541565,0.5615489828586577,0.35612497568130497,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 0 equal to 4?,No,-5.288131237030029,-4.795334339141846,-5.056852136850357,-4.6692906403541565,-0.23127910017967235,-0.12604369878768917,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 0 equal to 2?,No,-4.911199569702148,-4.8556904792785645,-5.056852136850357,-4.6692906403541565,0.1456525671482085,-0.18639983892440792,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 42 plus 47 equal to 89?,Yes,-4.5669026374816895,-4.2603278160095215,-5.056852136850357,-4.6692906403541565,0.4899494993686675,0.40896282434463505,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 67 times 41 equal to 4995?,No,-5.179023742675781,-4.888332843780518,-5.056852136850357,-4.6692906403541565,-0.1221716058254243,-0.21904220342636105,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 52 plus 48 equal to 115?,No,-4.875147342681885,-4.3819732666015625,-5.056852136850357,-4.6692906403541565,0.18170479416847218,0.28731737375259403,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 82 times 45 equal to 3690?,Yes,-5.111383438110352,-4.940895080566406,-5.056852136850357,-4.6692906403541565,-0.05453130125999461,-0.2716044402122497,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 86 plus 87 equal to 173?,Yes,-4.911540985107422,-4.550309658050537,-5.056852136850357,-4.6692906403541565,0.14531115174293507,0.11898098230361942,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 95 times 18 equal to 1148?,No,-5.343360900878906,-4.7943501472473145,-5.056852136850357,-4.6692906403541565,-0.2865087640285493,-0.12505950689315792,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 4 equal to 4?,Yes,-4.858985900878906,-5.115898609161377,-5.056852136850357,-4.6692906403541565,0.1978662359714507,-0.4466079688072204,Yes,True,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 2 equal to 14?,Yes,-5.220249652862549,-4.9818501472473145,-5.056852136850357,-4.6692906403541565,-0.16339751601219188,-0.3125595068931579,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 67 times 43 equal to 2881?,Yes,-5.045491695404053,-4.689085006713867,-5.056852136850357,-4.6692906403541565,0.011360441446304215,-0.019794366359710658,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 5 equal to 35?,Yes,-4.904961109161377,-4.727117538452148,-5.056852136850357,-4.6692906403541565,0.15189102768898,-0.05782689809799191,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 23 plus 65 equal to 88?,Yes,-4.633367538452148,-4.325555801391602,-5.056852136850357,-4.6692906403541565,0.4234845983982085,0.34373483896255497,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 2 equal to 4?,No,-5.157711505889893,-4.850760459899902,-5.056852136850357,-4.6692906403541565,-0.10085936903953563,-0.18146981954574581,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 17 minus 99 equal to -82?,Yes,-5.626144886016846,-4.888235092163086,-5.056852136850357,-4.6692906403541565,-0.5692927491664888,-0.2189444518089294,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 5 equal to 3?,No,-5.404961109161377,-4.852117538452148,-5.056852136850357,-4.6692906403541565,-0.34810897231102,-0.1828268980979919,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 5 equal to 44?,No,-4.944023609161377,-4.702715873718262,-5.056852136850357,-4.6692906403541565,0.11282852768898,-0.03342523336410519,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-5.048374652862549,-4.865898609161377,-5.056852136850357,-4.6692906403541565,0.008477483987808121,-0.19660796880722042,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-5.086234092712402,-4.655507564544678,-5.056852136850357,-4.6692906403541565,-0.029381955862045395,0.013783075809478795,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 3 equal to 6?,Yes,-5.103024005889893,-4.671072959899902,-5.056852136850357,-4.6692906403541565,-0.04617186903953563,-0.001782319545745814,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 63 times 96 equal to 2179?,No,-5.01199197769165,-4.842366695404053,-5.056852136850357,-4.6692906403541565,0.04486015915870656,-0.1730760550498962,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 0 times 1 equal to 1?,No,-5.081171035766602,-5.149602890014648,-5.056852136850357,-4.6692906403541565,-0.024318898916244613,-0.4803122496604919,Yes,False,Yes,False
Arithmetic,2_digit_addition,'',Is 18 plus 91 equal to 109?,Yes,-4.875147342681885,-4.381168365478516,-5.056852136850357,-4.6692906403541565,0.18170479416847218,0.2881222748756409,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 0 equal to 4?,No,-5.452930450439453,-4.974166870117188,-5.056852136850357,-4.6692906403541565,-0.3960783135890962,-0.30487622976303186,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 86 times 46 equal to 4220?,No,-5.089813232421875,-4.672067165374756,-5.056852136850357,-4.6692906403541565,-0.03296109557151805,-0.0027765250205993297,No,True,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,-5.166958332061768,-4.612490653991699,-5.056852136850357,-4.6692906403541565,-0.11010619521141063,0.05679998636245731,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 62 times 11 equal to 682?,Yes,-5.059760570526123,-4.764693737030029,-5.056852136850357,-4.6692906403541565,-0.002908433675766098,-0.09540309667587277,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 4 equal to -1?,Yes,-5.545586109161377,-4.868649005889893,-5.056852136850357,-4.6692906403541565,-0.48873397231102,-0.19935836553573605,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 15 minus 34 equal to 405?,No,-5.126461505889893,-4.569510459899902,-5.056852136850357,-4.6692906403541565,-0.06960936903953563,0.09978018045425419,No,True,No,True
Arithmetic,2_digit_addition,'',Is 14 plus 74 equal to 88?,Yes,-4.817812919616699,-4.4478278160095215,-5.056852136850357,-4.6692906403541565,0.23903921723365773,0.22146282434463505,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 80 plus 61 equal to 616?,No,-5.045586109161377,-4.616778373718262,-5.056852136850357,-4.6692906403541565,0.011266027688979996,0.05251226663589481,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 0 equal to 3?,No,-5.052291870117188,-4.937692165374756,-5.056852136850357,-4.6692906403541565,0.004560266733168561,-0.26840152502059933,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 47 plus 62 equal to 109?,Yes,-4.935094356536865,-4.382729530334473,-5.056852136850357,-4.6692906403541565,0.12175778031349171,0.2865611100196839,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 1 times 8 equal to 8?,Yes,-4.856512069702148,-5.112270832061768,-5.056852136850357,-4.6692906403541565,0.2003400671482085,-0.44298019170761105,Yes,True,Yes,True
Arithmetic,2_digit_multiplication,'',Is 56 times 86 equal to 7047?,No,-5.114448070526123,-4.755575656890869,-5.056852136850357,-4.6692906403541565,-0.0575959336757661,-0.08628501653671261,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 4 equal to 5?,Yes,-5.08043909072876,-4.585655212402344,-5.056852136850357,-4.6692906403541565,-0.023586953878402817,0.08363542795181278,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 5 equal to 6?,No,-5.200625419616699,-4.706195831298828,-5.056852136850357,-4.6692906403541565,-0.14377328276634227,-0.036905190944671595,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 0 equal to 4?,No,-5.265235900878906,-4.7787251472473145,-5.056852136850357,-4.6692906403541565,-0.2083837640285493,-0.10943450689315792,No,True,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,-4.868649005889893,-4.311697959899902,-5.056852136850357,-4.6692906403541565,0.18820313096046437,0.3575926804542542,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 0 equal to 8?,Yes,-5.268337726593018,-4.779709339141846,-5.056852136850357,-4.6692906403541565,-0.21148558974266063,-0.11041869878768917,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 7 times 9 equal to 63?,Yes,-4.975273609161377,-4.735836505889893,-5.056852136850357,-4.6692906403541565,0.08157852768898,-0.06654586553573605,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 3 plus 6 equal to 3?,No,-4.9896626472473145,-4.745303153991699,-5.056852136850357,-4.6692906403541565,0.0671894896030425,-0.07601251363754269,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 8 equal to 1?,Yes,-5.0744404792785645,-4.520202159881592,-5.056852136850357,-4.6692906403541565,-0.017588342428207504,0.14908848047256473,No,False,No,False
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 3?,Yes,-5.131722450256348,-5.073747158050537,-5.056852136850357,-4.6692906403541565,-0.07487031340599071,-0.4044565176963806,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 45 plus 63 equal to 108?,Yes,-4.7700276374816895,-4.399734020233154,-5.056852136850357,-4.6692906403541565,0.2868244993686675,0.26955662012100223,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 8 plus 4 equal to 84?,No,-4.811409950256348,-4.381168365478516,-5.056852136850357,-4.6692906403541565,0.2454421865940093,0.2881222748756409,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 1 equal to 8?,Yes,-4.711234092712402,-4.843007564544678,-5.056852136850357,-4.6692906403541565,0.3456180441379546,-0.1737169241905212,Yes,True,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 7 equal to 57?,No,-5.179278373718262,-4.560556411743164,-5.056852136850357,-4.6692906403541565,-0.12242623686790477,0.10873422861099247,No,True,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 2 equal to 4?,Yes,-4.9271626472473145,-4.80700159072876,-5.056852136850357,-4.6692906403541565,0.1296894896030425,-0.13771095037460324,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 79 minus 67 equal to 12?,Yes,-5.093360900878906,-4.608965873718262,-5.056852136850357,-4.6692906403541565,-0.0365087640285493,0.06032476663589481,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 47 times 45 equal to 7221?,No,-5.383977890014648,-4.903387069702148,-5.056852136850357,-4.6692906403541565,-0.3271257531642915,-0.2340964293479919,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 60 times 92 equal to 5520?,Yes,-4.999478340148926,-4.63426399230957,-5.056852136850357,-4.6692906403541565,0.05737379670143117,0.03502664804458622,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 2 plus 5 equal to 5?,No,-4.9260029792785645,-4.805242538452148,-5.056852136850357,-4.6692906403541565,0.1308491575717925,-0.1359518980979919,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 48 minus 66 equal to -18?,Yes,-5.712318420410156,-4.9153733253479,-5.056852136850357,-4.6692906403541565,-0.6554662835597993,-0.24608268499374386,No,False,No,False
Arithmetic,2_digit_addition,'',Is 21 plus 30 equal to 51?,Yes,-4.886371612548828,-4.45383882522583,-5.056852136850357,-4.6692906403541565,0.17048052430152882,0.21545181512832645,No,False,No,False
Arithmetic,2_digit_addition,'',Is 68 plus 94 equal to 162?,Yes,-4.639190196990967,-4.332702159881592,-5.056852136850357,-4.6692906403541565,0.41766193985939015,0.33658848047256473,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 3 equal to 3?,Yes,-4.993687152862549,-5.309637069702148,-5.056852136850357,-4.6692906403541565,0.06316498398780812,-0.6403464293479919,Yes,True,Yes,True
Arithmetic,2_digit_multiplication,'',Is 29 times 26 equal to 830?,No,-4.855570793151856,-4.678043365478516,-5.056852136850357,-4.6692906403541565,0.2012813436985006,-0.008752725124359095,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 17 times 95 equal to 5099?,No,-5.073208332061768,-4.704586505889893,-5.056852136850357,-4.6692906403541565,-0.01635619521141063,-0.03529586553573605,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 8 times 2 equal to 16?,Yes,-4.86265230178833,-4.8088154792785645,-5.056852136850357,-4.6692906403541565,0.19419983506202687,-0.13952483892440792,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 3 equal to 6?,Yes,-4.952735900878906,-5.025022506713867,-5.056852136850357,-4.6692906403541565,0.1041162359714507,-0.35573186635971066,Yes,True,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 2 equal to 26?,No,-4.952735900878906,-4.713833332061768,-5.056852136850357,-4.6692906403541565,0.1041162359714507,-0.04454269170761105,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 80 times 16 equal to 6114?,No,-5.404537677764893,-4.923374652862549,-5.056852136850357,-4.6692906403541565,-0.34768554091453563,-0.2540840125083923,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 5 equal to 0?,Yes,-5.251585006713867,-4.571774005889893,-5.056852136850357,-4.6692906403541565,-0.19473286986351024,0.09751663446426395,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 23 minus 99 equal to -76?,Yes,-5.41733980178833,-4.679278373718262,-5.056852136850357,-4.6692906403541565,-0.36048766493797313,-0.009987733364105189,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 4 equal to 0?,Yes,-5.282835006713867,-4.479678153991699,-5.056852136850357,-4.6692906403541565,-0.22598286986351024,0.1896124863624573,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 11 minus 50 equal to 196?,No,-5.303252696990967,-4.560556411743164,-5.056852136850357,-4.6692906403541565,-0.24640056014060985,0.10873422861099247,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 85 times 87 equal to 7395?,Yes,-5.123287677764893,-4.83140230178833,-5.056852136850357,-4.6692906403541565,-0.06643554091453563,-0.16211166143417355,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 7 equal to 49?,Yes,-4.877895832061768,-4.57418155670166,-5.056852136850357,-4.6692906403541565,0.17895630478858937,0.09510908365249637,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 97 minus 36 equal to 28?,No,-5.000147342681885,-4.446609020233154,-5.056852136850357,-4.6692906403541565,0.05670479416847218,0.22268162012100223,No,True,No,True
Arithmetic,2_digit_addition,'',Is 92 plus 20 equal to 112?,Yes,-4.873565196990967,-4.380243301391602,-5.056852136850357,-4.6692906403541565,0.18328693985939015,0.28904733896255497,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 12 minus 47 equal to -35?,Yes,-5.59702730178833,-4.922430038452148,-5.056852136850357,-4.6692906403541565,-0.5401751649379731,-0.2531393980979919,No,False,No,False
Arithmetic,1_digit_addition,'',Is 3 plus 4 equal to 8?,No,-4.85387659072876,-4.608019828796387,-5.056852136850357,-4.6692906403541565,0.20297554612159718,0.06127081155776981,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 87 plus 40 equal to 127?,Yes,-5.027445793151856,-4.476479530334473,-5.056852136850357,-4.6692906403541565,0.029406343698500592,0.19281111001968387,No,False,No,False
Arithmetic,1_digit_addition,'',Is 8 plus 8 equal to 89?,No,-4.657711505889893,-4.287118911743164,-5.056852136850357,-4.6692906403541565,0.39914063096046437,0.38217172861099247,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 92 minus 28 equal to 71?,No,-4.799770832061768,-4.307803153991699,-5.056852136850357,-4.6692906403541565,0.25708130478858937,0.3614874863624573,No,True,No,True
Arithmetic,2_digit_addition,'',Is 52 plus 41 equal to 26?,No,-4.823208332061768,-4.393740653991699,-5.056852136850357,-4.6692906403541565,0.23364380478858937,0.2755499863624573,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 7 equal to -3?,Yes,-5.792457580566406,-4.9340901374816895,-5.056852136850357,-4.6692906403541565,-0.7356054437160493,-0.2647994971275329,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 73 minus 24 equal to 49?,Yes,-4.961129665374756,-4.406805038452148,-5.056852136850357,-4.6692906403541565,0.09572247147560109,0.2624856019020081,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 8 equal to 50?,No,-5.165647506713867,-4.54918909072876,-5.056852136850357,-4.6692906403541565,-0.10879536986351024,0.12010154962539676,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 0 equal to 7?,No,-5.102707386016846,-4.984671592712402,-5.056852136850357,-4.6692906403541565,-0.045855249166488754,-0.3153809523582458,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 55 times 45 equal to 2475?,Yes,-4.948025226593018,-4.583547592163086,-5.056852136850357,-4.6692906403541565,0.10882691025733937,0.08574304819107059,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 1 equal to 1?,Yes,-5.33140230178833,-4.9662251472473145,-5.056852136850357,-4.6692906403541565,-0.27455016493797313,-0.2969345068931579,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 9 equal to 91?,No,-4.599325656890869,-4.481985092163086,-5.056852136850357,-4.6692906403541565,0.4575264799594878,0.1873055481910706,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 77 plus 31 equal to 129?,No,-4.890817165374756,-4.526553153991699,-5.056852136850357,-4.6692906403541565,0.1660349714756011,0.1427374863624573,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 2 times 8 equal to 16?,Yes,-4.927165985107422,-4.873909950256348,-5.056852136850357,-4.6692906403541565,0.12968615174293507,-0.20461930990219113,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 9 equal to 14?,No,-5.157191753387451,-4.917497158050537,-5.052054343223572,-4.668956136703492,-0.1051374101638789,-0.24854102134704537,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 98 times 56 equal to 6647?,No,-5.092037677764893,-4.856979370117188,-5.052054343223572,-4.668956136703492,-0.0399833345413203,-0.18802323341369664,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 7 plus 5 equal to 12?,Yes,-5.057225227355957,-4.626377105712891,-5.052054343223572,-4.668956136703492,-0.0051708841323847565,0.04257903099060112,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 95 times 29 equal to 3422?,No,-5.208541870117188,-4.7228779792785645,-5.052054343223572,-4.668956136703492,-0.1564875268936161,-0.05392184257507271,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 7 equal to 54?,No,-5.002712726593018,-4.762331962585449,-5.052054343223572,-4.668956136703492,0.0493416166305547,-0.09337582588195747,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 10?,Yes,-5.021047592163086,-4.588524341583252,-5.052054343223572,-4.668956136703492,0.031006751060486337,0.08043179512023979,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 2 equal to 3?,Yes,-5.334502696990967,-4.90230655670166,-5.052054343223572,-4.668956136703492,-0.2824483537673945,-0.2333504199981684,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 3 equal to 89?,No,-4.999068737030029,-4.568771839141846,-5.052054343223572,-4.668956136703492,0.05298560619354298,0.10018429756164604,No,True,No,True
Arithmetic,2_digit_addition,'',Is 53 plus 24 equal to 77?,Yes,-4.8166279792785645,-4.38668155670166,-5.052054343223572,-4.668956136703492,0.23542636394500782,0.2822745800018316,No,False,No,False
Arithmetic,2_digit_addition,'',Is 68 plus 11 equal to 99?,No,-4.709502696990967,-4.278014659881592,-5.052054343223572,-4.668956136703492,0.3425516462326055,0.39094147682189995,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 9 equal to 54?,Yes,-4.918070793151856,-4.6762776374816895,-5.052054343223572,-4.668956136703492,0.13398355007171592,-0.007321500778197709,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 2 equal to 74?,No,-4.997604370117188,-4.6994404792785645,-5.052054343223572,-4.668956136703492,0.05444997310638389,-0.03048434257507271,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 40 plus 54 equal to 94?,Yes,-4.7569732666015625,-4.198904991149902,-5.052054343223572,-4.668956136703492,0.2950810766220098,0.4700511455535894,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 1 equal to 6?,No,-5.301063060760498,-4.935110092163086,-5.052054343223572,-4.668956136703492,-0.24900871753692577,-0.2661539554595942,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 9 times 5 equal to 82?,No,-4.8646626472473145,-4.559264659881592,-5.052054343223572,-4.668956136703492,0.18739169597625782,0.10969147682189995,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 15 plus 99 equal to 968?,No,-4.9731526374816895,-4.477859020233154,-5.052054343223572,-4.668956136703492,0.07890170574188282,0.19109711647033745,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 1 equal to 7?,Yes,-5.400022506713867,-4.78511905670166,-5.052054343223572,-4.668956136703492,-0.3479681634902949,-0.11616291999816841,No,False,No,False
Arithmetic,2_digit_addition,'',Is 27 plus 77 equal to 475?,No,-4.953680038452148,-4.522082328796387,-5.052054343223572,-4.668956136703492,0.09837430477142384,0.14687380790710503,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 7 equal to 21?,Yes,-5.020915985107422,-4.8450608253479,-5.052054343223572,-4.668956136703492,0.0311383581161504,-0.17610468864440865,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 5 equal to 74?,No,-5.015141010284424,-4.840125560760498,-5.052054343223572,-4.668956136703492,0.03691333293914845,-0.1711694240570063,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 3 plus 6 equal to 9?,Yes,-4.890921592712402,-4.585195064544678,-5.052054343223572,-4.668956136703492,0.16113275051116993,0.08376107215881401,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 6 plus 2 equal to 8?,Yes,-5.046465873718262,-4.677118301391602,-5.052054343223572,-4.668956136703492,0.005588469505310556,-0.008162164688109819,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 75 times 43 equal to 3225?,Yes,-5.137762069702148,-4.712399005889893,-5.052054343223572,-4.668956136703492,-0.08570772647857616,-0.043442869186400834,No,False,No,False
Arithmetic,2_digit_addition,'',Is 11 plus 72 equal to 83?,Yes,-4.860836505889893,-4.553332328796387,-5.052054343223572,-4.668956136703492,0.1912178373336797,0.11562380790710503,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 0 equal to 0?,Yes,-4.968266010284424,-4.727707386016846,-5.052054343223572,-4.668956136703492,0.08378833293914845,-0.05875124931335396,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 1 plus 9 equal to 39?,No,-4.981512069702148,-4.5521626472473145,-5.052054343223572,-4.668956136703492,0.07054227352142384,0.11679348945617729,No,True,No,True
Arithmetic,2_digit_addition,'',Is 27 plus 74 equal to 101?,Yes,-4.931149005889893,-4.374717712402344,-5.052054343223572,-4.668956136703492,0.1209053373336797,0.294238424301148,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 13 minus 60 equal to 594?,No,-5.350273609161377,-4.735836505889893,-5.052054343223572,-4.668956136703492,-0.2982192659378047,-0.06688036918640083,No,True,No,True
Arithmetic,2_digit_addition,'',Is 79 plus 42 equal to 121?,Yes,-4.663131237030029,-4.29758882522583,-5.052054343223572,-4.668956136703492,0.388923106193543,0.37136731147766167,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 4 plus 2 equal to 1?,No,-5.048460006713867,-4.556149005889893,-5.052054343223572,-4.668956136703492,0.0035943365097050872,0.11280713081359917,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 5 equal to 0?,Yes,-5.222591876983643,-5.047407150268555,-5.052054343223572,-4.668956136703492,-0.1705375337600703,-0.37845101356506294,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 8 plus 2 equal to 10?,Yes,-4.912627696990967,-4.543639659881592,-5.052054343223572,-4.668956136703492,0.13942664623260548,0.12531647682189995,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 5 equal to 5?,No,-5.2228779792785645,-4.731139659881592,-5.052054343223572,-4.668956136703492,-0.17082363605499218,-0.06218352317810005,No,True,No,True
