Type,Digits,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,batch_yes_mean,batch_no_mean,calibrated_yes_logprob,calibrated_no_logprob,raw_predicted_answer,raw_is_correct,batchcalib_predicted_answer,batchcalib_is_correct
Arithmetic,1_digit_addition,'',Is 2 plus 5 equal to 7?,Yes,-5.147148609161377,-4.9037251472473145,-5.052054343223571,-4.668956136703491,-0.09509426593780557,-0.2347690105438236,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 42 plus 71 equal to 113?,Yes,-4.767210006713867,-4.401553153991699,-5.052054343223571,-4.668956136703491,0.2848443365097042,0.26740298271179164,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 4 equal to 3?,No,-5.083198070526123,-5.216457843780518,-5.052054343223571,-4.668956136703491,-0.03114372730255166,-0.5475017070770267,Yes,False,Yes,False
Arithmetic,2_digit_multiplication,'',Is 34 times 59 equal to 1890?,No,-4.55540132522583,-4.247621059417725,-5.052054343223571,-4.668956136703491,0.4966530179977413,0.42133507728576625,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 64 minus 52 equal to 35?,No,-4.9260029792785645,-4.434264659881592,-5.052054343223571,-4.668956136703491,0.12605136394500693,0.23469147682189906,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 30 times 59 equal to 1770?,Yes,-4.896031856536865,-4.592105865478516,-5.052054343223571,-4.668956136703491,0.15602248668670615,0.07685027122497523,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 81 minus 36 equal to 74?,No,-5.014887809753418,-4.5278401374816895,-5.052054343223571,-4.668956136703491,0.03716653347015342,0.1411159992218014,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 72 minus 25 equal to 47?,Yes,-5.136820793151856,-4.520937919616699,-5.052054343223571,-4.668956136703491,-0.08476644992828497,0.14801821708679164,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 3 equal to 3?,No,-5.350127696990967,-4.732431411743164,-5.052054343223571,-4.668956136703491,-0.2980733537673954,-0.0634752750396732,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 58 times 75 equal to 4350?,Yes,-4.942916870117188,-4.6447529792785645,-5.052054343223571,-4.668956136703491,0.109137473106383,0.024203157424926403,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 56 plus 93 equal to 911?,No,-4.526553153991699,-4.093467712402344,-5.052054343223571,-4.668956136703491,0.5255011892318722,0.5754884243011471,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 33 minus 76 equal to 487?,No,-4.909684658050537,-4.415987491607666,-5.052054343223571,-4.668956136703491,0.14236968517303428,0.25296864509582484,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 14 minus 57 equal to -43?,Yes,-5.671485900878906,-4.937090873718262,-5.052054343223571,-4.668956136703491,-0.6194315576553349,-0.26813473701477086,No,False,No,False
Arithmetic,1_digit_addition,'',Is 0 plus 0 equal to 2?,No,-5.581171035766602,-5.22203540802002,-5.052054343223571,-4.668956136703491,-0.5291166925430302,-0.5530792713165296,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 8 plus 7 equal to 61?,No,-4.886820793151856,-4.3950276374816895,-5.052054343223571,-4.668956136703491,0.16523355007171503,0.2739284992218014,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 59 minus 19 equal to 10?,No,-4.931272506713867,-4.503115653991699,-5.052054343223571,-4.668956136703491,0.1207818365097042,0.16584048271179164,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 0 equal to 5?,No,-5.303756237030029,-4.811757564544678,-5.052054343223571,-4.668956136703491,-0.2517018938064579,-0.14280142784118688,No,True,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-4.575555801391602,-4.265831470489502,-5.052054343223571,-4.668956136703491,0.4764985418319698,0.4031246662139889,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 7 times 7 equal to 83?,No,-5.036199569702148,-4.798336505889893,-5.052054343223571,-4.668956136703491,0.01585477352142295,-0.12938036918640172,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 28 times 71 equal to 1988?,Yes,-4.495303153991699,-4.313165664672852,-5.052054343223571,-4.668956136703491,0.5567511892318722,0.3557904720306393,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 0 equal to 4?,No,-5.288131237030029,-4.795334339141846,-5.052054343223571,-4.668956136703491,-0.2360768938064579,-0.12637820243835485,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 0 equal to 2?,No,-4.911199569702148,-4.8556904792785645,-5.052054343223571,-4.668956136703491,0.14085477352142295,-0.1867343425750736,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 42 plus 47 equal to 89?,Yes,-4.5669026374816895,-4.2603278160095215,-5.052054343223571,-4.668956136703491,0.48515170574188193,0.40862832069396937,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 67 times 41 equal to 4995?,No,-5.179023742675781,-4.888332843780518,-5.052054343223571,-4.668956136703491,-0.12696939945220986,-0.21937670707702672,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 52 plus 48 equal to 115?,No,-4.875147342681885,-4.3819732666015625,-5.052054343223571,-4.668956136703491,0.17690700054168662,0.28698287010192836,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 82 times 45 equal to 3690?,Yes,-5.111383438110352,-4.940895080566406,-5.052054343223571,-4.668956136703491,-0.059329094886780176,-0.2719389438629154,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 86 plus 87 equal to 173?,Yes,-4.911540985107422,-4.550309658050537,-5.052054343223571,-4.668956136703491,0.1405133581161495,0.11864647865295375,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 95 times 18 equal to 1148?,No,-5.343360900878906,-4.7943501472473145,-5.052054343223571,-4.668956136703491,-0.29130655765533486,-0.1253940105438236,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 4 equal to 4?,Yes,-4.858985900878906,-5.115898609161377,-5.052054343223571,-4.668956136703491,0.19306844234466514,-0.4469424724578861,Yes,True,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 2 equal to 14?,Yes,-5.220249652862549,-4.9818501472473145,-5.052054343223571,-4.668956136703491,-0.16819530963897744,-0.3128940105438236,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 67 times 43 equal to 2881?,Yes,-5.045491695404053,-4.689085006713867,-5.052054343223571,-4.668956136703491,0.006562647819518652,-0.020128870010376332,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 5 equal to 35?,Yes,-4.904961109161377,-4.727117538452148,-5.052054343223571,-4.668956136703491,0.14709323406219443,-0.05816140174865758,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 23 plus 65 equal to 88?,Yes,-4.633367538452148,-4.325555801391602,-5.052054343223571,-4.668956136703491,0.41868680477142295,0.3434003353118893,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 2 equal to 4?,No,-5.157711505889893,-4.850760459899902,-5.052054343223571,-4.668956136703491,-0.10565716266632119,-0.1818043231964115,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 17 minus 99 equal to -82?,Yes,-5.626144886016846,-4.888235092163086,-5.052054343223571,-4.668956136703491,-0.5740905427932743,-0.21927895545959508,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 5 equal to 3?,No,-5.404961109161377,-4.852117538452148,-5.052054343223571,-4.668956136703491,-0.35290676593780557,-0.18316140174865758,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 5 equal to 44?,No,-4.944023609161377,-4.702715873718262,-5.052054343223571,-4.668956136703491,0.10803073406219443,-0.03375973701477086,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-5.048374652862549,-4.865898609161377,-5.052054343223571,-4.668956136703491,0.0036796903610225584,-0.1969424724578861,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-5.086234092712402,-4.655507564544678,-5.052054343223571,-4.668956136703491,-0.03417974948883096,0.013448572158813121,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 3 equal to 6?,Yes,-5.103024005889893,-4.671072959899902,-5.052054343223571,-4.668956136703491,-0.05096966266632119,-0.002116823196411488,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 63 times 96 equal to 2179?,No,-5.01199197769165,-4.842366695404053,-5.052054343223571,-4.668956136703491,0.040062365531920996,-0.17341055870056188,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 0 times 1 equal to 1?,No,-5.081171035766602,-5.149602890014648,-5.052054343223571,-4.668956136703491,-0.029116692543030176,-0.4806467533111576,Yes,False,Yes,False
Arithmetic,2_digit_addition,'',Is 18 plus 91 equal to 109?,Yes,-4.875147342681885,-4.381168365478516,-5.052054343223571,-4.668956136703491,0.17690700054168662,0.28778777122497523,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 0 equal to 4?,No,-5.452930450439453,-4.974166870117188,-5.052054343223571,-4.668956136703491,-0.40087610721588174,-0.30521073341369753,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 86 times 46 equal to 4220?,No,-5.089813232421875,-4.672067165374756,-5.052054343223571,-4.668956136703491,-0.03775888919830361,-0.0031110286712650037,No,True,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,-5.166958332061768,-4.612490653991699,-5.052054343223571,-4.668956136703491,-0.11490398883819619,0.05646548271179164,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 62 times 11 equal to 682?,Yes,-5.059760570526123,-4.764693737030029,-5.052054343223571,-4.668956136703491,-0.00770622730255166,-0.09573760032653844,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 4 equal to -1?,Yes,-5.545586109161377,-4.868649005889893,-5.052054343223571,-4.668956136703491,-0.49353176593780557,-0.19969286918640172,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 15 minus 34 equal to 405?,No,-5.126461505889893,-4.569510459899902,-5.052054343223571,-4.668956136703491,-0.07440716266632119,0.09944567680358851,No,True,No,True
Arithmetic,2_digit_addition,'',Is 14 plus 74 equal to 88?,Yes,-4.817812919616699,-4.4478278160095215,-5.052054343223571,-4.668956136703491,0.23424142360687217,0.22112832069396937,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 80 plus 61 equal to 616?,No,-5.045586109161377,-4.616778373718262,-5.052054343223571,-4.668956136703491,0.006468234062194433,0.05217776298522914,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 0 equal to 3?,No,-5.052291870117188,-4.937692165374756,-5.052054343223571,-4.668956136703491,-0.00023752689361700163,-0.268736028671265,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 47 plus 62 equal to 109?,Yes,-4.935094356536865,-4.382729530334473,-5.052054343223571,-4.668956136703491,0.11695998668670615,0.2862266063690182,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 1 times 8 equal to 8?,Yes,-4.856512069702148,-5.112270832061768,-5.052054343223571,-4.668956136703491,0.19554227352142295,-0.4433146953582767,Yes,True,Yes,True
Arithmetic,2_digit_multiplication,'',Is 56 times 86 equal to 7047?,No,-5.114448070526123,-4.755575656890869,-5.052054343223571,-4.668956136703491,-0.06239372730255166,-0.08661952018737828,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 4 equal to 5?,Yes,-5.08043909072876,-4.585655212402344,-5.052054343223571,-4.668956136703491,-0.02838474750518838,0.0833009243011471,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 5 equal to 6?,No,-5.200625419616699,-4.706195831298828,-5.052054343223571,-4.668956136703491,-0.14857107639312783,-0.03723969459533727,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 0 equal to 4?,No,-5.265235900878906,-4.7787251472473145,-5.052054343223571,-4.668956136703491,-0.21318155765533486,-0.1097690105438236,No,True,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,-4.868649005889893,-4.311697959899902,-5.052054343223571,-4.668956136703491,0.1834053373336788,0.3572581768035885,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 0 equal to 8?,Yes,-5.268337726593018,-4.779709339141846,-5.052054343223571,-4.668956136703491,-0.2162833833694462,-0.11075320243835485,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 7 times 9 equal to 63?,Yes,-4.975273609161377,-4.735836505889893,-5.052054343223571,-4.668956136703491,0.07678073406219443,-0.06688036918640172,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 3 plus 6 equal to 3?,No,-4.9896626472473145,-4.745303153991699,-5.052054343223571,-4.668956136703491,0.06239169597625693,-0.07634701728820836,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 8 equal to 1?,Yes,-5.0744404792785645,-4.520202159881592,-5.052054343223571,-4.668956136703491,-0.022386136054993067,0.14875397682189906,No,False,No,False
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 3?,Yes,-5.131722450256348,-5.073747158050537,-5.052054343223571,-4.668956136703491,-0.07966810703277627,-0.40479102134704625,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 45 plus 63 equal to 108?,Yes,-4.7700276374816895,-4.399734020233154,-5.052054343223571,-4.668956136703491,0.28202670574188193,0.26922211647033656,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 8 plus 4 equal to 84?,No,-4.811409950256348,-4.381168365478516,-5.052054343223571,-4.668956136703491,0.24064439296722373,0.28778777122497523,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 1 equal to 8?,Yes,-4.711234092712402,-4.843007564544678,-5.052054343223571,-4.668956136703491,0.34082025051116904,-0.17405142784118688,Yes,True,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 7 equal to 57?,No,-5.179278373718262,-4.560556411743164,-5.052054343223571,-4.668956136703491,-0.12722403049469033,0.1083997249603268,No,True,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 2 equal to 4?,Yes,-4.9271626472473145,-4.80700159072876,-5.052054343223571,-4.668956136703491,0.12489169597625693,-0.1380454540252689,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 79 minus 67 equal to 12?,Yes,-5.093360900878906,-4.608965873718262,-5.052054343223571,-4.668956136703491,-0.04130655765533486,0.05999026298522914,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 47 times 45 equal to 7221?,No,-5.383977890014648,-4.903387069702148,-5.052054343223571,-4.668956136703491,-0.33192354679107705,-0.23443093299865758,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 60 times 92 equal to 5520?,Yes,-4.999478340148926,-4.63426399230957,-5.052054343223571,-4.668956136703491,0.052576003074645605,0.03469214439392054,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 2 plus 5 equal to 5?,No,-4.9260029792785645,-4.805242538452148,-5.052054343223571,-4.668956136703491,0.12605136394500693,-0.13628640174865758,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 48 minus 66 equal to -18?,Yes,-5.712318420410156,-4.9153733253479,-5.052054343223571,-4.668956136703491,-0.6602640771865849,-0.24641718864440953,No,False,No,False
Arithmetic,2_digit_addition,'',Is 21 plus 30 equal to 51?,Yes,-4.886371612548828,-4.45383882522583,-5.052054343223571,-4.668956136703491,0.16568273067474326,0.21511731147766078,No,False,No,False
Arithmetic,2_digit_addition,'',Is 68 plus 94 equal to 162?,Yes,-4.639190196990967,-4.332702159881592,-5.052054343223571,-4.668956136703491,0.4128641462326046,0.33625397682189906,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 3 equal to 3?,Yes,-4.993687152862549,-5.309637069702148,-5.052054343223571,-4.668956136703491,0.05836719036102256,-0.6406809329986576,Yes,True,Yes,True
Arithmetic,2_digit_multiplication,'',Is 29 times 26 equal to 830?,No,-4.855570793151856,-4.678043365478516,-5.052054343223571,-4.668956136703491,0.19648355007171503,-0.00908722877502477,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 17 times 95 equal to 5099?,No,-5.073208332061768,-4.704586505889893,-5.052054343223571,-4.668956136703491,-0.02115398883819619,-0.03563036918640172,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 8 times 2 equal to 16?,Yes,-4.86265230178833,-4.8088154792785645,-5.052054343223571,-4.668956136703491,0.1894020414352413,-0.1398593425750736,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 3 equal to 6?,Yes,-4.952735900878906,-5.025022506713867,-5.052054343223571,-4.668956136703491,0.09931844234466514,-0.35606637001037633,Yes,True,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 2 equal to 26?,No,-4.952735900878906,-4.713833332061768,-5.052054343223571,-4.668956136703491,0.09931844234466514,-0.04487719535827672,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 80 times 16 equal to 6114?,No,-5.404537677764893,-4.923374652862549,-5.052054343223571,-4.668956136703491,-0.3524833345413212,-0.254418516159058,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 5 equal to 0?,Yes,-5.251585006713867,-4.571774005889893,-5.052054343223571,-4.668956136703491,-0.1995306634902958,0.09718213081359828,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 23 minus 99 equal to -76?,Yes,-5.41733980178833,-4.679278373718262,-5.052054343223571,-4.668956136703491,-0.3652854585647587,-0.010322237014770863,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 4 equal to 0?,Yes,-5.282835006713867,-4.479678153991699,-5.052054343223571,-4.668956136703491,-0.2307806634902958,0.18927798271179164,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 11 minus 50 equal to 196?,No,-5.303252696990967,-4.560556411743164,-5.052054343223571,-4.668956136703491,-0.2511983537673954,0.1083997249603268,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 85 times 87 equal to 7395?,Yes,-5.123287677764893,-4.83140230178833,-5.052054343223571,-4.668956136703491,-0.07123333454132119,-0.16244616508483922,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 7 equal to 49?,Yes,-4.877895832061768,-4.57418155670166,-5.052054343223571,-4.668956136703491,0.1741585111618038,0.0947745800018307,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 97 minus 36 equal to 28?,No,-5.000147342681885,-4.446609020233154,-5.052054343223571,-4.668956136703491,0.05190700054168662,0.22234711647033656,No,True,No,True
Arithmetic,2_digit_addition,'',Is 92 plus 20 equal to 112?,Yes,-4.873565196990967,-4.380243301391602,-5.052054343223571,-4.668956136703491,0.1784891462326046,0.2887128353118893,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 12 minus 47 equal to -35?,Yes,-5.59702730178833,-4.922430038452148,-5.052054343223571,-4.668956136703491,-0.5449729585647587,-0.2534739017486576,No,False,No,False
Arithmetic,1_digit_addition,'',Is 3 plus 4 equal to 8?,No,-4.85387659072876,-4.608019828796387,-5.052054343223571,-4.668956136703491,0.19817775249481162,0.06093630790710414,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 87 plus 40 equal to 127?,Yes,-5.027445793151856,-4.476479530334473,-5.052054343223571,-4.668956136703491,0.02460855007171503,0.1924766063690182,No,False,No,False
Arithmetic,1_digit_addition,'',Is 8 plus 8 equal to 89?,No,-4.657711505889893,-4.287118911743164,-5.052054343223571,-4.668956136703491,0.3943428373336788,0.3818372249603268,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 92 minus 28 equal to 71?,No,-4.799770832061768,-4.307803153991699,-5.052054343223571,-4.668956136703491,0.2522835111618038,0.36115298271179164,No,True,No,True
Arithmetic,2_digit_addition,'',Is 52 plus 41 equal to 26?,No,-4.823208332061768,-4.393740653991699,-5.052054343223571,-4.668956136703491,0.2288460111618038,0.27521548271179164,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 7 equal to -3?,Yes,-5.792457580566406,-4.9340901374816895,-5.052054343223571,-4.668956136703491,-0.7404032373428349,-0.2651340007781986,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 73 minus 24 equal to 49?,Yes,-4.961129665374756,-4.406805038452148,-5.052054343223571,-4.668956136703491,0.09092467784881553,0.2621510982513424,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 8 equal to 50?,No,-5.165647506713867,-4.54918909072876,-5.052054343223571,-4.668956136703491,-0.1135931634902958,0.11976704597473109,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 0 equal to 7?,No,-5.102707386016846,-4.984671592712402,-5.052054343223571,-4.668956136703491,-0.05065304279327432,-0.3157154560089115,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 55 times 45 equal to 2475?,Yes,-4.948025226593018,-4.583547592163086,-5.052054343223571,-4.668956136703491,0.10402911663055381,0.08540854454040492,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 1 equal to 1?,Yes,-5.33140230178833,-4.9662251472473145,-5.052054343223571,-4.668956136703491,-0.2793479585647587,-0.2972690105438236,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 9 equal to 91?,No,-4.599325656890869,-4.481985092163086,-5.052054343223571,-4.668956136703491,0.45272868633270225,0.18697104454040492,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 77 plus 31 equal to 129?,No,-4.890817165374756,-4.526553153991699,-5.052054343223571,-4.668956136703491,0.16123717784881553,0.14240298271179164,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 2 times 8 equal to 16?,Yes,-4.927165985107422,-4.873909950256348,-5.052054343223571,-4.668956136703491,0.12488835811614951,-0.2049538135528568,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 9 equal to 14?,No,-5.157191753387451,-4.917497158050537,-5.052054343223571,-4.668956136703491,-0.10513741016387979,-0.24854102134704625,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 98 times 56 equal to 6647?,No,-5.092037677764893,-4.856979370117188,-5.052054343223571,-4.668956136703491,-0.03998333454132119,-0.18802323341369753,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 7 plus 5 equal to 12?,Yes,-5.057225227355957,-4.626377105712891,-5.052054343223571,-4.668956136703491,-0.005170884132385645,0.04257903099060023,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 95 times 29 equal to 3422?,No,-5.208541870117188,-4.7228779792785645,-5.052054343223571,-4.668956136703491,-0.156487526893617,-0.0539218425750736,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 7 equal to 54?,No,-5.002712726593018,-4.762331962585449,-5.052054343223571,-4.668956136703491,0.04934161663055381,-0.09337582588195836,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 10?,Yes,-5.021047592163086,-4.588524341583252,-5.052054343223571,-4.668956136703491,0.03100675106048545,0.0804317951202389,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 2 equal to 3?,Yes,-5.334502696990967,-4.90230655670166,-5.052054343223571,-4.668956136703491,-0.2824483537673954,-0.2333504199981693,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 3 equal to 89?,No,-4.999068737030029,-4.568771839141846,-5.052054343223571,-4.668956136703491,0.05298560619354209,0.10018429756164515,No,True,No,True
Arithmetic,2_digit_addition,'',Is 53 plus 24 equal to 77?,Yes,-4.8166279792785645,-4.38668155670166,-5.052054343223571,-4.668956136703491,0.23542636394500693,0.2822745800018307,No,False,No,False
Arithmetic,2_digit_addition,'',Is 68 plus 11 equal to 99?,No,-4.709502696990967,-4.278014659881592,-5.052054343223571,-4.668956136703491,0.3425516462326046,0.39094147682189906,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 9 equal to 54?,Yes,-4.918070793151856,-4.6762776374816895,-5.052054343223571,-4.668956136703491,0.13398355007171503,-0.0073215007781985975,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 2 equal to 74?,No,-4.997604370117188,-4.6994404792785645,-5.052054343223571,-4.668956136703491,0.054449973106383,-0.030484342575073597,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 40 plus 54 equal to 94?,Yes,-4.7569732666015625,-4.198904991149902,-5.052054343223571,-4.668956136703491,0.2950810766220089,0.4700511455535885,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 1 equal to 6?,No,-5.301063060760498,-4.935110092163086,-5.052054343223571,-4.668956136703491,-0.24900871753692666,-0.2661539554595951,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 9 times 5 equal to 82?,No,-4.8646626472473145,-4.559264659881592,-5.052054343223571,-4.668956136703491,0.18739169597625693,0.10969147682189906,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 15 plus 99 equal to 968?,No,-4.9731526374816895,-4.477859020233154,-5.052054343223571,-4.668956136703491,0.07890170574188193,0.19109711647033656,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 1 equal to 7?,Yes,-5.400022506713867,-4.78511905670166,-5.052054343223571,-4.668956136703491,-0.3479681634902958,-0.1161629199981693,No,False,No,False
Arithmetic,2_digit_addition,'',Is 27 plus 77 equal to 475?,No,-4.953680038452148,-4.522082328796387,-5.052054343223571,-4.668956136703491,0.09837430477142295,0.14687380790710414,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 7 equal to 21?,Yes,-5.020915985107422,-4.8450608253479,-5.052054343223571,-4.668956136703491,0.03113835811614951,-0.17610468864440953,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 5 equal to 74?,No,-5.015141010284424,-4.840125560760498,-5.052054343223571,-4.668956136703491,0.03691333293914756,-0.1711694240570072,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 3 plus 6 equal to 9?,Yes,-4.890921592712402,-4.585195064544678,-5.052054343223571,-4.668956136703491,0.16113275051116904,0.08376107215881312,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 6 plus 2 equal to 8?,Yes,-5.046465873718262,-4.677118301391602,-5.052054343223571,-4.668956136703491,0.005588469505309668,-0.008162164688110707,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 75 times 43 equal to 3225?,Yes,-5.137762069702148,-4.712399005889893,-5.052054343223571,-4.668956136703491,-0.08570772647857705,-0.04344286918640172,No,False,No,False
Arithmetic,2_digit_addition,'',Is 11 plus 72 equal to 83?,Yes,-4.860836505889893,-4.553332328796387,-5.052054343223571,-4.668956136703491,0.1912178373336788,0.11562380790710414,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 0 equal to 0?,Yes,-4.968266010284424,-4.727707386016846,-5.052054343223571,-4.668956136703491,0.08378833293914756,-0.05875124931335485,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 1 plus 9 equal to 39?,No,-4.981512069702148,-4.5521626472473145,-5.052054343223571,-4.668956136703491,0.07054227352142295,0.1167934894561764,No,True,No,True
Arithmetic,2_digit_addition,'',Is 27 plus 74 equal to 101?,Yes,-4.931149005889893,-4.374717712402344,-5.052054343223571,-4.668956136703491,0.12090533733367881,0.2942384243011471,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 13 minus 60 equal to 594?,No,-5.350273609161377,-4.735836505889893,-5.052054343223571,-4.668956136703491,-0.29821926593780557,-0.06688036918640172,No,True,No,True
Arithmetic,2_digit_addition,'',Is 79 plus 42 equal to 121?,Yes,-4.663131237030029,-4.29758882522583,-5.052054343223571,-4.668956136703491,0.3889231061935421,0.3713673114776608,No,False,Yes,True
